source_revision,product_id,product_slug,category_slug,country_code,feature_source,is_synthetic
20260730_04,229,omron-hem-7600t-blood-pressure,medical-equipment,SG,seed_derived,1
20260730_04,229,omron-hem-7600t-blood-pressure,medical-equipment,TH,seed_derived,1
20260730_04,230,nonin-9590-onyx-ii-pulse-oximeter,medical-equipment,CN,seed_derived,1
20260730_04,230,nonin-9590-onyx-ii-pulse-oximeter,medical-equipment,SG,seed_derived,1
20260730_04,230,nonin-9590-onyx-ii-pulse-oximeter,medical-equipment,TH,seed_derived,1
20260730_04,231,welch-allyn-35v-panoptic-ophthalmoscope,medical-equipment,CN,seed_derived,1
20260730_04,231,welch-allyn-35v-panoptic-ophthalmoscope,medical-equipment,SG,seed_derived,1
20260730_04,231,welch-allyn-35v-panoptic-ophthalmoscope,medical-equipment,TH,seed_derived,1
20260730_04,232,masimo-radical-7-pulse-oximeter,medical-equipment,CN,seed_derived,1
20260730_04,232,masimo-radical-7-pulse-oximeter,medical-equipment,SG,seed_derived,1
20260730_04,232,masimo-radical-7-pulse-oximeter,medical-equipment,TH,seed_derived,1
20260730_04,233,draeger-evita-600-ventilator,medical-equipment,CN,seed_derived,1
20260730_04,233,draeger-evita-600-ventilator,medical-equipment,SG,seed_derived,1
20260730_04,233,draeger-evita-600-ventilator,medical-equipment,TH,seed_derived,1
20260730_04,234,medtronic-puritan-bennett-980,medical-equipment,CN,seed_derived,1
20260730_04,234,medtronic-puritan-bennett-980,medical-equipment,SG,seed_derived,1
20260730_04,234,medtronic-puritan-bennett-980,medical-equipment,TH,seed_derived,1
20260730_04,235,carefusion-alaris-8015-infusion-pump,medical-equipment,CN,seed_derived,1
20260730_04,235,carefusion-alaris-8015-infusion-pump,medical-equipment,SG,seed_derived,1
20260730_04,235,carefusion-alaris-8015-infusion-pump,medical-equipment,TH,seed_derived,1
20260730_04,236,nihon-kohden-eeg-2100g-machine,medical-equipment,CN,seed_derived,1
20260730_04,236,nihon-kohden-eeg-2100g-machine,medical-equipment,SG,seed_derived,1
20260730_04,236,nihon-kohden-eeg-2100g-machine,medical-equipment,TH,seed_derived,1
20260730_04,237,spacelabs-91369-patient-monitor,medical-equipment,CN,seed_derived,1
20260730_04,237,spacelabs-91369-patient-monitor,medical-equipment,SG,seed_derived,1
20260730_04,237,spacelabs-91369-patient-monitor,medical-equipment,TH,seed_derived,1
20260730_04,238,philips-heartstart-frx-aed,medical-equipment,CN,seed_derived,1
20260730_04,238,philips-heartstart-frx-aed,medical-equipment,SG,seed_derived,1
20260730_04,238,philips-heartstart-frx-aed,medical-equipment,TH,seed_derived,1
20260730_04,239,zoll-aed-3-defibrillator,medical-equipment,CN,seed_derived,1
20260730_04,239,zoll-aed-3-defibrillator,medical-equipment,SG,seed_derived,1
20260730_04,239,zoll-aed-3-defibrillator,medical-equipment,TH,seed_derived,1
20260730_04,240,edan-im50-portable-monitor,medical-equipment,CN,seed_derived,1
20260730_04,240,edan-im50-portable-monitor,medical-equipment,SG,seed_derived,1
20260730_04,240,edan-im50-portable-monitor,medical-equipment,TH,seed_derived,1
20260730_04,241,contec-cms8000-icu-monitor,medical-equipment,CN,seed_derived,1
20260730_04,241,contec-cms8000-icu-monitor,medical-equipment,SG,seed_derived,1
20260730_04,241,contec-cms8000-icu-monitor,medical-equipment,TH,seed_derived,1
20260730_04,242,bionet-fc1400-fetal-monitor,medical-equipment,CN,seed_derived,1
20260730_04,242,bionet-fc1400-fetal-monitor,medical-equipment,SG,seed_derived,1
20260730_04,242,bionet-fc1400-fetal-monitor,medical-equipment,TH,seed_derived,1
20260730_04,243,siemens-advia-120-hematology-analyzer,medical-equipment,CN,seed_derived,1
20260730_04,243,siemens-advia-120-hematology-analyzer,medical-equipment,SG,seed_derived,1
20260730_04,243,siemens-advia-120-hematology-analyzer,medical-equipment,TH,seed_derived,1
20260730_04,244,roche-cobas-e411-immunoassay-analyzer,medical-equipment,CN,seed_derived,1
20260730_04,244,roche-cobas-e411-immunoassay-analyzer,medical-equipment,SG,seed_derived,1
20260730_04,244,roche-cobas-e411-immunoassay-analyzer,medical-equipment,TH,seed_derived,1
20260730_04,245,abbott-i-stat-1-handheld-analyzer,medical-equipment,CN,seed_derived,1
20260730_04,245,abbott-i-stat-1-handheld-analyzer,medical-equipment,SG,seed_derived,1
20260730_04,245,abbott-i-stat-1-handheld-analyzer,medical-equipment,TH,seed_derived,1
20260730_04,246,nihon-kohden-nkt-115-telemetry,medical-equipment,CN,seed_derived,1
20260730_04,246,nihon-kohden-nkt-115-telemetry,medical-equipment,SG,seed_derived,1
20260730_04,246,nihon-kohden-nkt-115-telemetry,medical-equipment,TH,seed_derived,1
20260730_04,247,bpl-cardiart-6108t-ecg,medical-equipment,CN,seed_derived,1
20260730_04,247,bpl-cardiart-6108t-ecg,medical-equipment,SG,seed_derived,1
20260730_04,247,bpl-cardiart-6108t-ecg,medical-equipment,TH,seed_derived,1
20260730_04,248,mindray-mec-1200-bedside-monitor,medical-equipment,CN,seed_derived,1
20260730_04,248,mindray-mec-1200-bedside-monitor,medical-equipment,SG,seed_derived,1
20260730_04,248,mindray-mec-1200-bedside-monitor,medical-equipment,TH,seed_derived,1
20260730_04,249,nellcor-pm10n-pulse-oximeter,medical-equipment,CN,seed_derived,1
20260730_04,249,nellcor-pm10n-pulse-oximeter,medical-equipment,SG,seed_derived,1
20260730_04,249,nellcor-pm10n-pulse-oximeter,medical-equipment,TH,seed_derived,1
20260730_04,250,carefusion-ltv-1200-ventilator,medical-equipment,CN,seed_derived,1
20260730_04,250,carefusion-ltv-1200-ventilator,medical-equipment,SG,seed_derived,1
20260730_04,250,carefusion-ltv-1200-ventilator,medical-equipment,TH,seed_derived,1
20260730_04,251,dji-agras-t40-agricultural-drone,agricultural-tech,CN,seed_derived,1
20260730_04,251,dji-agras-t40-agricultural-drone,agricultural-tech,SG,seed_derived,1
20260730_04,251,dji-agras-t40-agricultural-drone,agricultural-tech,TH,seed_derived,1
20260730_04,252,dji-agras-t20p-spray-drone,agricultural-tech,CN,seed_derived,1
20260730_04,252,dji-agras-t20p-spray-drone,agricultural-tech,SG,seed_derived,1
20260730_04,252,dji-agras-t20p-spray-drone,agricultural-tech,TH,seed_derived,1
20260730_04,253,trimble-ez-guide-250-gps-system,agricultural-tech,CN,seed_derived,1
20260730_04,253,trimble-ez-guide-250-gps-system,agricultural-tech,SG,seed_derived,1
20260730_04,253,trimble-ez-guide-250-gps-system,agricultural-tech,TH,seed_derived,1
20260730_04,254,soil-npk-iot-sensor-rs485,agricultural-tech,CN,seed_derived,1
20260730_04,254,soil-npk-iot-sensor-rs485,agricultural-tech,SG,seed_derived,1
20260730_04,254,soil-npk-iot-sensor-rs485,agricultural-tech,TH,seed_derived,1
20260730_04,255,minolta-spad-502plus-chlorophyll,agricultural-tech,CN,seed_derived,1
20260730_04,255,minolta-spad-502plus-chlorophyll,agricultural-tech,SG,seed_derived,1
20260730_04,255,minolta-spad-502plus-chlorophyll,agricultural-tech,TH,seed_derived,1
20260730_04,256,grain-moisture-meter-pm-8188a,agricultural-tech,CN,seed_derived,1
20260730_04,256,grain-moisture-meter-pm-8188a,agricultural-tech,SG,seed_derived,1
20260730_04,256,grain-moisture-meter-pm-8188a,agricultural-tech,TH,seed_derived,1
20260730_04,257,davis-vantage-pro2-weather-station,agricultural-tech,CN,seed_derived,1
20260730_04,257,davis-vantage-pro2-weather-station,agricultural-tech,SG,seed_derived,1
20260730_04,257,davis-vantage-pro2-weather-station,agricultural-tech,TH,seed_derived,1
20260730_04,258,irritrol-drip-irrigation-controller,agricultural-tech,CN,seed_derived,1
20260730_04,258,irritrol-drip-irrigation-controller,agricultural-tech,SG,seed_derived,1
20260730_04,258,irritrol-drip-irrigation-controller,agricultural-tech,TH,seed_derived,1
20260730_04,259,priva-connext-greenhouse-controller,agricultural-tech,CN,seed_derived,1
20260730_04,259,priva-connext-greenhouse-controller,agricultural-tech,SG,seed_derived,1
20260730_04,259,priva-connext-greenhouse-controller,agricultural-tech,TH,seed_derived,1
20260730_04,260,led-grow-light-600w-samsung-lm301,agricultural-tech,CN,seed_derived,1
20260730_04,260,led-grow-light-600w-samsung-lm301,agricultural-tech,SG,seed_derived,1
20260730_04,260,led-grow-light-600w-samsung-lm301,agricultural-tech,TH,seed_derived,1
20260730_04,261,hydroponic-nft-72-site-system,agricultural-tech,CN,seed_derived,1
20260730_04,261,hydroponic-nft-72-site-system,agricultural-tech,SG,seed_derived,1
20260730_04,261,hydroponic-nft-72-site-system,agricultural-tech,TH,seed_derived,1
20260730_04,262,precision-vacuum-seeder-6-row,agricultural-tech,CN,seed_derived,1
20260730_04,262,precision-vacuum-seeder-6-row,agricultural-tech,SG,seed_derived,1
20260730_04,262,precision-vacuum-seeder-6-row,agricultural-tech,TH,seed_derived,1
20260730_04,263,root-zone-temperature-sensor-ds18b20,agricultural-tech,CN,seed_derived,1
20260730_04,263,root-zone-temperature-sensor-ds18b20,agricultural-tech,SG,seed_derived,1
20260730_04,263,root-zone-temperature-sensor-ds18b20,agricultural-tech,TH,seed_derived,1
20260730_04,264,plant-disease-ai-camera,agricultural-tech,CN,seed_derived,1
20260730_04,264,plant-disease-ai-camera,agricultural-tech,SG,seed_derived,1
20260730_04,264,plant-disease-ai-camera,agricultural-tech,TH,seed_derived,1
20260730_04,265,poultry-environment-controller,agricultural-tech,CN,seed_derived,1
20260730_04,265,poultry-environment-controller,agricultural-tech,SG,seed_derived,1
20260730_04,265,poultry-environment-controller,agricultural-tech,TH,seed_derived,1
20260730_04,266,aquaculture-water-quality-monitor,agricultural-tech,CN,seed_derived,1
20260730_04,266,aquaculture-water-quality-monitor,agricultural-tech,SG,seed_derived,1
20260730_04,266,aquaculture-water-quality-monitor,agricultural-tech,TH,seed_derived,1
20260730_04,267,aquaponics-complete-starter-system,agricultural-tech,CN,seed_derived,1
20260730_04,267,aquaponics-complete-starter-system,agricultural-tech,SG,seed_derived,1
20260730_04,267,aquaponics-complete-starter-system,agricultural-tech,TH,seed_derived,1
20260730_04,268,gps-livestock-ear-tag-tracker,agricultural-tech,CN,seed_derived,1
20260730_04,268,gps-livestock-ear-tag-tracker,agricultural-tech,SG,seed_derived,1
20260730_04,268,gps-livestock-ear-tag-tracker,agricultural-tech,TH,seed_derived,1
20260730_04,269,dji-d-rtk-2-mobile-station,agricultural-tech,CN,seed_derived,1
20260730_04,269,dji-d-rtk-2-mobile-station,agricultural-tech,SG,seed_derived,1
20260730_04,269,dji-d-rtk-2-mobile-station,agricultural-tech,TH,seed_derived,1
20260730_04,270,cold-room-controller-ebm-20,agricultural-tech,CN,seed_derived,1
20260730_04,270,cold-room-controller-ebm-20,agricultural-tech,SG,seed_derived,1
20260730_04,270,cold-room-controller-ebm-20,agricultural-tech,TH,seed_derived,1
20260730_04,271,fruit-brix-refractometer-digital,agricultural-tech,CN,seed_derived,1
20260730_04,271,fruit-brix-refractometer-digital,agricultural-tech,SG,seed_derived,1
20260730_04,271,fruit-brix-refractometer-digital,agricultural-tech,TH,seed_derived,1
20260730_04,272,automated-fertigation-controller,agricultural-tech,CN,seed_derived,1
20260730_04,272,automated-fertigation-controller,agricultural-tech,SG,seed_derived,1
20260730_04,272,automated-fertigation-controller,agricultural-tech,TH,seed_derived,1
20260730_04,273,soil-moisture-sensor-capacitive-v2,agricultural-tech,CN,seed_derived,1
20260730_04,273,soil-moisture-sensor-capacitive-v2,agricultural-tech,SG,seed_derived,1
20260730_04,273,soil-moisture-sensor-capacitive-v2,agricultural-tech,TH,seed_derived,1
20260730_04,274,vertical-farm-rack-led-system,agricultural-tech,CN,seed_derived,1
20260730_04,274,vertical-farm-rack-led-system,agricultural-tech,SG,seed_derived,1
20260730_04,274,vertical-farm-rack-led-system,agricultural-tech,TH,seed_derived,1
20260730_04,275,solar-powered-irrigation-pump-24v,agricultural-tech,CN,seed_derived,1
20260730_04,275,solar-powered-irrigation-pump-24v,agricultural-tech,SG,seed_derived,1
20260730_04,275,solar-powered-irrigation-pump-24v,agricultural-tech,TH,seed_derived,1
20260730_04,276,growatt-spf-5000es-solar-inverter,clean-energy-ev,CN,seed_derived,1
20260730_04,276,growatt-spf-5000es-solar-inverter,clean-energy-ev,SG,seed_derived,1
20260730_04,276,growatt-spf-5000es-solar-inverter,clean-energy-ev,TH,seed_derived,1
20260730_04,277,huawei-sun2000-10ktl-m1-inverter,clean-energy-ev,CN,seed_derived,1
20260730_04,277,huawei-sun2000-10ktl-m1-inverter,clean-energy-ev,SG,seed_derived,1
20260730_04,277,huawei-sun2000-10ktl-m1-inverter,clean-energy-ev,TH,seed_derived,1
20260730_04,278,sma-sunny-boy-36-1av-41-inverter,clean-energy-ev,CN,seed_derived,1
20260730_04,278,sma-sunny-boy-36-1av-41-inverter,clean-energy-ev,SG,seed_derived,1
20260730_04,278,sma-sunny-boy-36-1av-41-inverter,clean-energy-ev,TH,seed_derived,1
20260730_04,279,deye-sun-8k-sg04lp3-hybrid-inverter,clean-energy-ev,CN,seed_derived,1
20260730_04,279,deye-sun-8k-sg04lp3-hybrid-inverter,clean-energy-ev,SG,seed_derived,1
20260730_04,279,deye-sun-8k-sg04lp3-hybrid-inverter,clean-energy-ev,TH,seed_derived,1
20260730_04,280,kstar-blue-s-6kt-hybrid-inverter,clean-energy-ev,CN,seed_derived,1
20260730_04,280,kstar-blue-s-6kt-hybrid-inverter,clean-energy-ev,SG,seed_derived,1
20260730_04,280,kstar-blue-s-6kt-hybrid-inverter,clean-energy-ev,TH,seed_derived,1
20260730_04,281,ev-ac-charger-wallbox-pulsar-plus-22kw,clean-energy-ev,CN,seed_derived,1
20260730_04,281,ev-ac-charger-wallbox-pulsar-plus-22kw,clean-energy-ev,SG,seed_derived,1
20260730_04,281,ev-ac-charger-wallbox-pulsar-plus-22kw,clean-energy-ev,TH,seed_derived,1
20260730_04,282,ev-dc-fast-charger-50kw-ccs-chademo,clean-energy-ev,CN,seed_derived,1
20260730_04,282,ev-dc-fast-charger-50kw-ccs-chademo,clean-energy-ev,SG,seed_derived,1
20260730_04,282,ev-dc-fast-charger-50kw-ccs-chademo,clean-energy-ev,TH,seed_derived,1
20260730_04,283,catl-lifepo4-280ah-grade-a-cell,clean-energy-ev,CN,seed_derived,1
20260730_04,283,catl-lifepo4-280ah-grade-a-cell,clean-energy-ev,SG,seed_derived,1
20260730_04,283,catl-lifepo4-280ah-grade-a-cell,clean-energy-ev,TH,seed_derived,1
20260730_04,284,byd-battery-box-premium-lvs-40,clean-energy-ev,CN,seed_derived,1
20260730_04,284,byd-battery-box-premium-lvs-40,clean-energy-ev,SG,seed_derived,1
20260730_04,284,byd-battery-box-premium-lvs-40,clean-energy-ev,TH,seed_derived,1
20260730_04,285,solar-panel-550w-mono-perc-risen,clean-energy-ev,CN,seed_derived,1
20260730_04,285,solar-panel-550w-mono-perc-risen,clean-energy-ev,SG,seed_derived,1
20260730_04,285,solar-panel-550w-mono-perc-risen,clean-energy-ev,TH,seed_derived,1
20260730_04,286,solar-panel-400w-bifacial-longi,clean-energy-ev,CN,seed_derived,1
20260730_04,286,solar-panel-400w-bifacial-longi,clean-energy-ev,SG,seed_derived,1
20260730_04,286,solar-panel-400w-bifacial-longi,clean-energy-ev,TH,seed_derived,1
20260730_04,287,victron-mppt-10050-charge-controller,clean-energy-ev,CN,seed_derived,1
20260730_04,287,victron-mppt-10050-charge-controller,clean-energy-ev,SG,seed_derived,1
20260730_04,287,victron-mppt-10050-charge-controller,clean-energy-ev,TH,seed_derived,1
20260730_04,288,victron-multiplus-ii-48300035-32,clean-energy-ev,CN,seed_derived,1
20260730_04,288,victron-multiplus-ii-48300035-32,clean-energy-ev,SG,seed_derived,1
20260730_04,288,victron-multiplus-ii-48300035-32,clean-energy-ev,TH,seed_derived,1
20260730_04,289,catl-10kwh-lifepo4-home-battery,clean-energy-ev,CN,seed_derived,1
20260730_04,289,catl-10kwh-lifepo4-home-battery,clean-energy-ev,SG,seed_derived,1
20260730_04,289,catl-10kwh-lifepo4-home-battery,clean-energy-ev,TH,seed_derived,1
20260730_04,290,lithium-pack-48v-200ah-lifepo4,clean-energy-ev,CN,seed_derived,1
20260730_04,290,lithium-pack-48v-200ah-lifepo4,clean-energy-ev,SG,seed_derived,1
20260730_04,290,lithium-pack-48v-200ah-lifepo4,clean-energy-ev,TH,seed_derived,1
20260730_04,291,ev-conversion-kit-72v-3000w,clean-energy-ev,CN,seed_derived,1
20260730_04,291,ev-conversion-kit-72v-3000w,clean-energy-ev,SG,seed_derived,1
20260730_04,291,ev-conversion-kit-72v-3000w,clean-energy-ev,TH,seed_derived,1
20260730_04,292,e-bike-rear-hub-motor-kit-1000w,clean-energy-ev,CN,seed_derived,1
20260730_04,292,e-bike-rear-hub-motor-kit-1000w,clean-energy-ev,SG,seed_derived,1
20260730_04,292,e-bike-rear-hub-motor-kit-1000w,clean-energy-ev,TH,seed_derived,1
20260730_04,293,solar-street-light-100w-all-in-one,clean-energy-ev,CN,seed_derived,1
20260730_04,293,solar-street-light-100w-all-in-one,clean-energy-ev,SG,seed_derived,1
20260730_04,293,solar-street-light-100w-all-in-one,clean-energy-ev,TH,seed_derived,1
20260730_04,294,heat-pump-water-heater-200l,clean-energy-ev,CN,seed_derived,1
20260730_04,294,heat-pump-water-heater-200l,clean-energy-ev,SG,seed_derived,1
20260730_04,294,heat-pump-water-heater-200l,clean-energy-ev,TH,seed_derived,1
20260730_04,295,portable-power-station-jackery-1000,clean-energy-ev,CN,seed_derived,1
20260730_04,295,portable-power-station-jackery-1000,clean-energy-ev,SG,seed_derived,1
20260730_04,295,portable-power-station-jackery-1000,clean-energy-ev,TH,seed_derived,1
20260730_04,296,wind-turbine-1kw-24v-horizontal,clean-energy-ev,CN,seed_derived,1
20260730_04,296,wind-turbine-1kw-24v-horizontal,clean-energy-ev,SG,seed_derived,1
20260730_04,296,wind-turbine-1kw-24v-horizontal,clean-energy-ev,TH,seed_derived,1
20260730_04,297,ev-charging-rfid-card-controller,clean-energy-ev,CN,seed_derived,1
20260730_04,297,ev-charging-rfid-card-controller,clean-energy-ev,SG,seed_derived,1
20260730_04,297,ev-charging-rfid-card-controller,clean-energy-ev,TH,seed_derived,1
20260730_04,298,solar-panel-mounting-rail-4m,clean-energy-ev,CN,seed_derived,1
20260730_04,298,solar-panel-mounting-rail-4m,clean-energy-ev,SG,seed_derived,1
20260730_04,298,solar-panel-mounting-rail-4m,clean-energy-ev,TH,seed_derived,1
20260730_04,299,48v-60ah-lifepo4-e-rickshaw-battery,clean-energy-ev,CN,seed_derived,1
20260730_04,299,48v-60ah-lifepo4-e-rickshaw-battery,clean-energy-ev,SG,seed_derived,1
20260730_04,299,48v-60ah-lifepo4-e-rickshaw-battery,clean-energy-ev,TH,seed_derived,1
20260730_04,300,ev-charge-point-ocpp-cloud-manager,clean-energy-ev,CN,seed_derived,1
20260730_04,300,ev-charge-point-ocpp-cloud-manager,clean-energy-ev,SG,seed_derived,1
20260730_04,300,ev-charge-point-ocpp-cloud-manager,clean-energy-ev,TH,seed_derived,1
20260730_04,301,rigol-ds1054z-digital-oscilloscope,scientific-instruments,CN,seed_derived,1
20260730_04,301,rigol-ds1054z-digital-oscilloscope,scientific-instruments,SG,seed_derived,1
20260730_04,301,rigol-ds1054z-digital-oscilloscope,scientific-instruments,TH,seed_derived,1
20260730_04,302,siglent-sdg2042x-function-generator,scientific-instruments,CN,seed_derived,1
20260730_04,302,siglent-sdg2042x-function-generator,scientific-instruments,SG,seed_derived,1
20260730_04,302,siglent-sdg2042x-function-generator,scientific-instruments,TH,seed_derived,1
20260730_04,303,fluke-87v-industrial-multimeter,scientific-instruments,CN,seed_derived,1
20260730_04,303,fluke-87v-industrial-multimeter,scientific-instruments,SG,seed_derived,1
20260730_04,303,fluke-87v-industrial-multimeter,scientific-instruments,TH,seed_derived,1
20260730_04,304,gw-instek-lcr-819-precision-meter,scientific-instruments,CN,seed_derived,1
20260730_04,304,gw-instek-lcr-819-precision-meter,scientific-instruments,SG,seed_derived,1
20260730_04,304,gw-instek-lcr-819-precision-meter,scientific-instruments,TH,seed_derived,1
20260730_04,305,rigol-dsa875-tg-spectrum-analyzer,scientific-instruments,CN,seed_derived,1
20260730_04,305,rigol-dsa875-tg-spectrum-analyzer,scientific-instruments,SG,seed_derived,1
20260730_04,305,rigol-dsa875-tg-spectrum-analyzer,scientific-instruments,TH,seed_derived,1
20260730_04,306,nanovna-f-v2-44ghz-vector-analyzer,scientific-instruments,CN,seed_derived,1
20260730_04,306,nanovna-f-v2-44ghz-vector-analyzer,scientific-instruments,SG,seed_derived,1
20260730_04,306,nanovna-f-v2-44ghz-vector-analyzer,scientific-instruments,TH,seed_derived,1
20260730_04,307,korad-ka3005p-bench-power-supply,scientific-instruments,CN,seed_derived,1
20260730_04,307,korad-ka3005p-bench-power-supply,scientific-instruments,SG,seed_derived,1
20260730_04,307,korad-ka3005p-bench-power-supply,scientific-instruments,TH,seed_derived,1
20260730_04,308,hakko-fx-951-soldering-station,scientific-instruments,CN,seed_derived,1
20260730_04,308,hakko-fx-951-soldering-station,scientific-instruments,SG,seed_derived,1
20260730_04,308,hakko-fx-951-soldering-station,scientific-instruments,TH,seed_derived,1
20260730_04,309,t962a-pcb-reflow-oven-300x320mm,scientific-instruments,CN,seed_derived,1
20260730_04,309,t962a-pcb-reflow-oven-300x320mm,scientific-instruments,SG,seed_derived,1
20260730_04,309,t962a-pcb-reflow-oven-300x320mm,scientific-instruments,TH,seed_derived,1
20260730_04,310,sartorius-me235s-analytical-balance,scientific-instruments,CN,seed_derived,1
20260730_04,310,sartorius-me235s-analytical-balance,scientific-instruments,SG,seed_derived,1
20260730_04,310,sartorius-me235s-analytical-balance,scientific-instruments,TH,seed_derived,1
20260730_04,311,hanna-hi98130-phectds-meter,scientific-instruments,CN,seed_derived,1
20260730_04,311,hanna-hi98130-phectds-meter,scientific-instruments,SG,seed_derived,1
20260730_04,311,hanna-hi98130-phectds-meter,scientific-instruments,TH,seed_derived,1
20260730_04,312,shimadzu-uv-1900i-spectrophotometer,scientific-instruments,CN,seed_derived,1
20260730_04,312,shimadzu-uv-1900i-spectrophotometer,scientific-instruments,SG,seed_derived,1
20260730_04,312,shimadzu-uv-1900i-spectrophotometer,scientific-instruments,TH,seed_derived,1
20260730_04,313,trinocular-microscope-bm2000,scientific-instruments,CN,seed_derived,1
20260730_04,313,trinocular-microscope-bm2000,scientific-instruments,SG,seed_derived,1
20260730_04,313,trinocular-microscope-bm2000,scientific-instruments,TH,seed_derived,1
20260730_04,314,dino-lite-am7515mt8a-digital-microscope,scientific-instruments,CN,seed_derived,1
20260730_04,314,dino-lite-am7515mt8a-digital-microscope,scientific-instruments,SG,seed_derived,1
20260730_04,314,dino-lite-am7515mt8a-digital-microscope,scientific-instruments,TH,seed_derived,1
20260730_04,315,flir-one-pro-ios-thermal-camera,scientific-instruments,CN,seed_derived,1
20260730_04,315,flir-one-pro-ios-thermal-camera,scientific-instruments,SG,seed_derived,1
20260730_04,315,flir-one-pro-ios-thermal-camera,scientific-instruments,TH,seed_derived,1
20260730_04,316,saleae-logic-pro-16-usb-analyzer,scientific-instruments,CN,seed_derived,1
20260730_04,316,saleae-logic-pro-16-usb-analyzer,scientific-instruments,SG,seed_derived,1
20260730_04,316,saleae-logic-pro-16-usb-analyzer,scientific-instruments,TH,seed_derived,1
20260730_04,317,segger-j-link-base-compact,scientific-instruments,CN,seed_derived,1
20260730_04,317,segger-j-link-base-compact,scientific-instruments,SG,seed_derived,1
20260730_04,317,segger-j-link-base-compact,scientific-instruments,TH,seed_derived,1
20260730_04,318,weiss-technik-wk-3-4040-chamber,scientific-instruments,CN,seed_derived,1
20260730_04,318,weiss-technik-wk-3-4040-chamber,scientific-instruments,SG,seed_derived,1
20260730_04,318,weiss-technik-wk-3-4040-chamber,scientific-instruments,TH,seed_derived,1
20260730_04,319,msa-altair-4xr-gas-detector,scientific-instruments,CN,seed_derived,1
20260730_04,319,msa-altair-4xr-gas-detector,scientific-instruments,SG,seed_derived,1
20260730_04,319,msa-altair-4xr-gas-detector,scientific-instruments,TH,seed_derived,1
20260730_04,320,pce-322a-sound-level-meter,scientific-instruments,CN,seed_derived,1
20260730_04,320,pce-322a-sound-level-meter,scientific-instruments,SG,seed_derived,1
20260730_04,320,pce-322a-sound-level-meter,scientific-instruments,TH,seed_derived,1
20260730_04,321,keysight-34461a-bench-multimeter,scientific-instruments,CN,seed_derived,1
20260730_04,321,keysight-34461a-bench-multimeter,scientific-instruments,SG,seed_derived,1
20260730_04,321,keysight-34461a-bench-multimeter,scientific-instruments,TH,seed_derived,1
20260730_04,322,siglent-sds1202x-e-oscilloscope,scientific-instruments,CN,seed_derived,1
20260730_04,322,siglent-sds1202x-e-oscilloscope,scientific-instruments,SG,seed_derived,1
20260730_04,322,siglent-sds1202x-e-oscilloscope,scientific-instruments,TH,seed_derived,1
20260730_04,323,extech-an200-anemometer,scientific-instruments,CN,seed_derived,1
20260730_04,323,extech-an200-anemometer,scientific-instruments,SG,seed_derived,1
20260730_04,323,extech-an200-anemometer,scientific-instruments,TH,seed_derived,1
20260730_04,324,endresshauser-prosonic-m-fmu40,scientific-instruments,CN,seed_derived,1
20260730_04,324,endresshauser-prosonic-m-fmu40,scientific-instruments,SG,seed_derived,1
20260730_04,324,endresshauser-prosonic-m-fmu40,scientific-instruments,TH,seed_derived,1
20260730_04,325,rohde-schwarz-rtm3004-oscilloscope,scientific-instruments,CN,seed_derived,1
20260730_04,325,rohde-schwarz-rtm3004-oscilloscope,scientific-instruments,SG,seed_derived,1
20260730_04,325,rohde-schwarz-rtm3004-oscilloscope,scientific-instruments,TH,seed_derived,1
20260730_04,326,bambu-lab-x1-carbon-3d-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,326,bambu-lab-x1-carbon-3d-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,326,bambu-lab-x1-carbon-3d-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,327,creality-k1-max-fdm-3d-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,327,creality-k1-max-fdm-3d-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,327,creality-k1-max-fdm-3d-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,328,elegoo-saturn-3-ultra-msla-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,328,elegoo-saturn-3-ultra-msla-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,328,elegoo-saturn-3-ultra-msla-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,329,prusa-mk4-3d-printer-kit,3d-printing-maker,CN,seed_derived,1
20260730_04,329,prusa-mk4-3d-printer-kit,3d-printing-maker,SG,seed_derived,1
20260730_04,329,prusa-mk4-3d-printer-kit,3d-printing-maker,TH,seed_derived,1
20260730_04,330,bambu-lab-p1s-3d-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,330,bambu-lab-p1s-3d-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,330,bambu-lab-p1s-3d-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,331,ankermake-m5c-3d-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,331,ankermake-m5c-3d-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,331,ankermake-m5c-3d-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,332,formlabs-form-3l-sla-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,332,formlabs-form-3l-sla-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,332,formlabs-form-3l-sla-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,333,bambu-lab-ams-multi-filament-unit,3d-printing-maker,CN,seed_derived,1
