row_id,feature_period_start,target_period_start,split,product_id,product_slug,category_slug,min_price_usd,weight_kg,volume_cm3,origin_count,supplier_count,max_supplier_rating,product_views,search_impressions,quote_requests,saved_quotes,order_count,ordered_qty,gmv_bdt,cancelled_orders,delivered_orders,on_time_delivery_count,defect_count,ordered_qty_lag_1,ordered_qty_lag_2,ordered_qty_lag_3,ordered_qty_trailing_mean_3,gmv_trailing_mean_3,quote_to_order_rate,target_next_month_order_qty,target_next_month_gmv_bdt,target_next_month_trend,feature_source,label_source,is_synthetic,simulation_version,simulation_seed
trend-293-2023-05-01,2023-05-01,2023-06-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1022,459,76,45,22,75,551495.15,3,19,17,1,79,83,59,73.6667,554331.65,0.289474,77,561751.76,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-06-01,2023-06-01,2023-07-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,854,385,66,39,20,77,561751.76,2,18,16,1,75,79,83,79.0000,592321.26,0.303030,64,473410.70,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-07-01,2023-07-01,2023-08-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,767,410,55,31,17,64,473410.70,2,15,13,1,77,75,79,77.0000,569909.67,0.309091,91,659019.22,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-08-01,2023-08-01,2023-09-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,535,294,44,34,22,91,659019.22,2,20,19,1,64,77,75,72.0000,528885.87,0.500000,59,444714.93,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-09-01,2023-09-01,2023-10-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,810,364,40,26,17,59,444714.93,2,15,14,1,91,64,77,77.3333,564727.23,0.425000,72,542118.56,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-10-01,2023-10-01,2023-11-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1024,517,39,25,18,72,542118.56,2,16,15,1,59,91,64,71.3333,525714.95,0.461538,82,592905.68,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-11-01,2023-11-01,2023-12-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,546,360,53,34,23,82,592905.68,2,21,19,1,72,59,91,74.0000,548617.57,0.433962,66,477424.90,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2023-12-01,2023-12-01,2024-01-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,840,630,51,31,20,66,477424.90,2,18,15,1,82,72,59,71.0000,526579.72,0.392157,64,464107.36,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-01-01,2024-01-01,2024-02-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,673,489,58,32,17,64,464107.36,2,15,14,1,66,82,72,73.3333,537483.05,0.293103,72,516718.28,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-02-01,2024-02-01,2024-03-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1249,838,53,31,17,72,516718.28,2,15,14,1,64,66,82,70.6667,511479.32,0.320755,46,337816.66,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-03-01,2024-03-01,2024-04-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,649,429,30,21,12,46,337816.66,1,11,9,0,72,64,66,67.3333,486083.52,0.400000,92,686336.70,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-04-01,2024-04-01,2024-05-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1487,938,75,48,23,92,686336.70,2,21,18,1,46,72,64,60.6667,439547.43,0.306667,85,639349.26,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-05-01,2024-05-01,2024-06-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,728,366,64,41,21,85,639349.26,3,18,17,1,92,46,72,70.0000,513623.88,0.328125,63,443683.80,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-06-01,2024-06-01,2024-07-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,343,219,35,25,18,63,443683.80,2,16,14,1,85,92,46,74.3333,554500.87,0.514286,83,639663.17,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-07-01,2024-07-01,2024-08-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1459,1021,54,30,21,83,639663.17,2,19,17,1,63,85,92,80.0000,589789.92,0.388889,62,468397.50,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-08-01,2024-08-01,2024-09-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,566,326,45,28,16,62,468397.50,2,14,13,0,83,63,85,77.0000,574232.08,0.355556,65,490014.11,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-09-01,2024-09-01,2024-10-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,539,383,40,25,16,65,490014.11,2,14,13,1,62,83,63,69.3333,517248.16,0.400000,70,526443.83,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-10-01,2024-10-01,2024-11-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1060,762,43,33,17,70,526443.83,2,15,13,1,65,62,83,70.0000,532691.59,0.395349,94,720989.89,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-11-01,2024-11-01,2024-12-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,843,607,72,40,24,94,720989.89,3,21,18,1,70,65,62,65.6667,494951.81,0.333333,95,716885.33,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2024-12-01,2024-12-01,2025-01-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,906,595,61,43,25,95,716885.33,3,22,21,1,94,70,65,76.3333,579149.28,0.409836,80,601487.50,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-01-01,2025-01-01,2025-02-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,879,450,51,33,21,80,601487.50,2,19,17,1,95,94,70,86.3333,654773.02,0.411765,73,544118.32,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-02-01,2025-02-01,2025-03-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,534,398,43,34,21,73,544118.32,2,19,17,1,80,95,94,89.6667,679787.57,0.488372,86,633686.60,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-03-01,2025-03-01,2025-04-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,573,397,56,41,23,86,633686.60,3,20,17,1,73,80,95,82.6667,620830.38,0.410714,89,678538.14,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-04-01,2025-04-01,2025-05-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,634,503,45,31,22,89,678538.14,2,20,17,1,86,73,80,79.6667,593097.47,0.488889,79,587530.19,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-05-01,2025-05-01,2025-06-01,train,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,990,422,63,40,21,79,587530.19,2,19,17,1,89,86,73,82.6667,618781.02,0.333333,63,462969.69,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-06-01,2025-06-01,2025-07-01,purge,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,557,411,55,39,19,63,462969.69,2,17,15,1,79,89,86,84.6667,633251.65,0.345455,75,548222.59,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-07-01,2025-07-01,2025-08-01,validation,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,669,440,38,29,19,75,548222.59,2,17,16,1,63,79,89,77.0000,576346.01,0.500000,85,657202.09,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-08-01,2025-08-01,2025-09-01,validation,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,714,317,59,43,23,85,657202.09,2,21,20,1,75,63,79,72.3333,532907.49,0.389831,69,514238.76,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-09-01,2025-09-01,2025-10-01,validation,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,385,217,39,30,20,69,514238.76,2,18,16,1,85,75,63,74.3333,556131.46,0.512821,89,642654.32,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-10-01,2025-10-01,2025-11-01,validation,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1370,976,60,34,23,89,642654.32,3,20,19,1,69,85,75,76.3333,573221.15,0.383333,81,580268.03,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-11-01,2025-11-01,2025-12-01,validation,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,729,589,56,41,23,81,580268.03,2,21,19,1,89,69,85,81.0000,604698.39,0.410714,96,699000.19,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2025-12-01,2025-12-01,2026-01-01,purge,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,810,351,64,37,21,96,699000.19,2,19,17,1,81,89,69,79.6667,579053.71,0.328125,61,458540.71,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2026-01-01,2026-01-01,2026-02-01,test,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,816,457,43,28,17,61,458540.71,2,15,13,1,96,81,89,88.6667,640640.85,0.395349,70,518641.12,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2026-02-01,2026-02-01,2026-03-01,test,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,600,261,39,28,20,70,518641.12,2,18,17,1,61,96,81,79.3333,579269.64,0.512821,61,443496.69,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2026-03-01,2026-03-01,2026-04-01,test,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,391,265,29,21,15,61,443496.69,1,14,13,1,70,61,96,75.6667,558727.34,0.517241,82,605387.19,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2026-04-01,2026-04-01,2026-05-01,test,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,822,626,58,43,21,82,605387.19,2,19,18,1,61,70,61,64.0000,473559.51,0.362069,83,615517.24,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2026-05-01,2026-05-01,2026-06-01,test,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,1083,824,62,39,25,83,615517.24,2,23,20,1,82,61,70,71.0000,522508.33,0.403226,68,510763.34,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-293-2026-06-01,2026-06-01,2026-07-01,test,293,solar-street-light-100w-all-in-one,clean-energy-ev,61.10,4.800,13888.000,3,3,4.80,626,488,39,30,17,68,510763.34,2,15,13,1,83,82,61,75.3333,554800.37,0.435897,65,477829.66,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-04-01,2023-04-01,2023-05-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,932,517,51,39,21,24,1544710.33,1,20,18,1,23,13,18,18.0000,1171404.09,0.411765,20,1359476.82,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-05-01,2023-05-01,2023-06-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1032,630,39,25,16,20,1359476.82,0,16,14,0,24,23,13,20.0000,1286528.94,0.410256,23,1530534.16,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-06-01,2023-06-01,2023-07-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1110,576,42,32,21,23,1530534.16,1,20,18,1,20,24,23,22.3333,1466967.51,0.500000,17,1151370.46,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-07-01,2023-07-01,2023-08-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,726,498,49,27,17,17,1151370.46,1,16,15,1,23,20,24,22.3333,1478240.44,0.346939,19,1266030.24,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-08-01,2023-08-01,2023-09-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,680,304,39,26,17,19,1266030.24,0,17,15,1,17,23,20,20.0000,1347127.15,0.435897,26,1688430.74,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-09-01,2023-09-01,2023-10-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,605,334,47,33,23,26,1688430.74,1,22,21,1,19,17,23,19.6667,1315978.29,0.489362,27,1708229.09,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-10-01,2023-10-01,2023-11-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,557,443,53,36,25,27,1708229.09,1,24,22,1,26,19,17,20.6667,1368610.48,0.471698,24,1568458.69,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-11-01,2023-11-01,2023-12-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,779,595,77,42,24,24,1568458.69,1,23,22,1,27,26,19,24.0000,1554230.02,0.311688,25,1623979.78,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2023-12-01,2023-12-01,2024-01-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,520,403,43,32,23,25,1623979.78,1,22,20,1,24,27,26,25.6667,1655039.51,0.534884,19,1241381.75,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-01-01,2024-01-01,2024-02-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,625,319,38,29,19,19,1241381.75,1,18,17,1,25,24,27,25.3333,1633555.85,0.500000,23,1535503.92,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-02-01,2024-02-01,2024-03-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1457,924,57,32,20,23,1535503.92,1,19,18,1,19,25,24,22.6667,1477940.07,0.350877,26,1688300.77,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-03-01,2024-03-01,2024-04-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1064,713,47,37,24,26,1688300.77,1,23,21,1,23,19,25,22.3333,1466955.15,0.510638,26,1701197.98,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-04-01,2024-04-01,2024-05-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,628,500,64,43,23,26,1701197.98,1,22,21,1,26,23,19,22.6667,1488395.48,0.359375,28,1817667.65,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-05-01,2024-05-01,2024-06-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,869,434,62,39,26,28,1817667.65,1,25,25,1,26,26,23,25.0000,1641667.56,0.419355,23,1523227.22,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-06-01,2024-06-01,2024-07-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,736,516,55,40,23,23,1523227.22,1,22,21,1,28,26,26,26.6667,1735722.13,0.418182,21,1417102.50,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-07-01,2024-07-01,2024-08-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1103,664,53,41,21,21,1417102.50,1,20,19,1,23,28,26,25.6667,1680697.62,0.396226,22,1493434.81,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-08-01,2024-08-01,2024-09-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1247,579,52,40,22,22,1493434.81,1,21,19,1,21,23,28,24.0000,1585999.12,0.423077,25,1652994.87,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-09-01,2024-09-01,2024-10-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1022,810,75,44,25,25,1652994.87,1,24,21,1,22,21,23,22.0000,1477921.51,0.333333,21,1435456.81,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-10-01,2024-10-01,2024-11-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,841,546,44,31,20,21,1435456.81,0,20,20,1,25,22,21,22.6667,1521177.39,0.454545,37,2312833.93,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-11-01,2024-11-01,2024-12-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1770,899,97,56,34,37,2312833.93,1,33,29,2,21,25,22,22.6667,1527295.50,0.350515,34,2186001.45,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2024-12-01,2024-12-01,2025-01-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,2806,2200,114,68,33,34,2186001.45,1,32,32,1,37,21,25,27.6667,1800428.54,0.289474,22,1444073.99,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-01-01,2025-01-01,2025-02-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,576,266,55,36,21,22,1444073.99,1,20,19,1,34,37,21,30.6667,1978097.40,0.381818,27,1805422.27,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-02-01,2025-02-01,2025-03-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,721,320,63,44,24,27,1805422.27,1,23,21,1,22,34,37,31.0000,1980969.79,0.380952,21,1416931.73,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-03-01,2025-03-01,2025-04-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,802,496,50,39,20,21,1416931.73,1,19,18,1,27,22,34,27.6667,1811832.57,0.400000,31,2024384.01,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-04-01,2025-04-01,2025-05-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1748,1305,72,39,27,31,2024384.01,1,26,25,1,21,27,22,23.3333,1555476.00,0.375000,28,1899871.64,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-05-01,2025-05-01,2025-06-01,train,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1478,1184,53,41,27,28,1899871.64,1,26,24,1,31,21,27,26.3333,1748912.67,0.509434,27,1802503.29,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-06-01,2025-06-01,2025-07-01,purge,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1113,562,60,44,23,27,1802503.29,1,22,22,1,28,31,21,26.6667,1780395.80,0.383333,22,1482481.51,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-07-01,2025-07-01,2025-08-01,validation,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,610,486,55,39,22,22,1482481.51,1,21,19,1,27,28,31,28.6667,1908919.65,0.400000,24,1638440.57,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-08-01,2025-08-01,2025-09-01,validation,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,751,491,70,41,23,24,1638440.57,1,22,20,1,22,27,28,25.6667,1728285.48,0.328571,24,1570472.04,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-09-01,2025-09-01,2025-10-01,validation,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1227,836,64,41,23,24,1570472.04,1,22,21,1,24,22,27,24.3333,1641141.79,0.359375,29,1956920.62,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-10-01,2025-10-01,2025-11-01,validation,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1210,982,78,50,26,29,1956920.62,1,25,24,1,24,24,22,23.3333,1563798.04,0.333333,25,1685827.68,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-11-01,2025-11-01,2025-12-01,validation,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,687,535,62,48,25,25,1685827.68,1,24,23,1,29,24,24,25.6667,1721944.41,0.403226,35,2247395.63,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2025-12-01,2025-12-01,2026-01-01,purge,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,673,475,59,46,33,35,2247395.63,1,32,30,1,25,29,24,26.0000,1737740.11,0.559322,23,1499422.52,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2026-01-01,2026-01-01,2026-02-01,test,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,598,399,42,33,20,23,1499422.52,1,19,19,1,35,25,29,29.6667,1963381.31,0.476190,22,1445212.04,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2026-02-01,2026-02-01,2026-03-01,test,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,905,646,57,35,20,22,1445212.04,1,19,19,1,23,35,25,27.6667,1810881.94,0.350877,26,1743450.81,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2026-03-01,2026-03-01,2026-04-01,test,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,830,643,73,46,26,26,1743450.81,1,25,22,1,22,23,35,26.6667,1730676.73,0.356164,27,1863659.07,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2026-04-01,2026-04-01,2026-05-01,test,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,942,598,56,41,26,27,1863659.07,1,25,23,1,26,22,23,23.6667,1562695.12,0.464286,38,2475680.24,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2026-05-01,2026-05-01,2026-06-01,test,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,1335,715,110,68,34,38,2475680.24,1,33,30,1,27,26,22,25.0000,1684107.31,0.309091,25,1703981.05,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-294-2026-06-01,2026-06-01,2026-07-01,test,294,heat-pump-water-heater-200l,clean-energy-ev,545.20,95.000,484000.000,3,3,4.80,943,479,51,36,22,25,1703981.05,1,21,19,1,38,27,26,30.3333,2027596.71,0.431373,21,1384992.58,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-295-2023-04-01,2023-04-01,2023-05-01,train,295,portable-power-station-jackery-1000,clean-energy-ev,357.20,9.100,13434.300,3,3,4.80,684,448,59,39,22,30,1311211.77,2,20,16,0,22,26,27,25.0000,1045716.58,0.372881,25,1090217.04,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-295-2023-05-01,2023-05-01,2023-06-01,train,295,portable-power-station-jackery-1000,clean-energy-ev,357.20,9.100,13434.300,3,3,4.80,549,348,42,27,19,25,1090217.04,2,17,13,1,30,22,26,26.0000,1098657.03,0.452381,31,1402288.21,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-295-2023-06-01,2023-06-01,2023-07-01,train,295,portable-power-station-jackery-1000,clean-energy-ev,357.20,9.100,13434.300,3,3,4.80,830,548,61,41,22,31,1402288.21,2,20,17,0,25,30,22,25.6667,1099596.02,0.360656,28,1209283.64,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-295-2023-07-01,2023-07-01,2023-08-01,train,295,portable-power-station-jackery-1000,clean-energy-ev,357.20,9.100,13434.300,3,3,4.80,617,305,52,33,21,28,1209283.64,2,19,15,1,31,25,30,28.6667,1267905.67,0.403846,28,1248934.87,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
